NOMBREPROYEC,URL,CARRERA,FACULTAD
Realización de Documental Participativo sobre la profesión actoral en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/56227,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Realización de videoclip para la canción ""Por medio de María"" del Ministerio de Música FMC",https://dspace.espol.edu.ec/handle/123456789/57725,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de material audiovisual con recetas nutricionales para la comunidad,https://dspace.espol.edu.ec/handle/123456789/56258,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Cápsulas Educativas Animadas sobre la COVID-19 para Niños en Edad Escolar,https://dspace.espol.edu.ec/handle/123456789/56238,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Estilo de mezcla Londres: usos y aplicaciones en el campo de audio y video,https://dspace.espol.edu.ec/handle/123456789/21545,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de un documental sobre la persistencia a desaparecer de la fotografía analógica en la era digital,https://dspace.espol.edu.ec/handle/123456789/53947,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Estudio sobre la creación de un “Reality Show” de fotografía para la televisión nacional,https://dspace.espol.edu.ec/handle/123456789/21506,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un Video Colllage Documental sobre la Pandemia de COVID-19 en Ecuador,https://dspace.espol.edu.ec/handle/123456789/56202,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Registro del paisaje sonoro del bosque protector Prosperina en el sector la “Albarrada”.,https://dspace.espol.edu.ec/handle/123456789/53884,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Creación de repositorio web de términos, procesos y normativa nacional vigente para sector productivo audiovisual y cinematográfico ecuatoriano.",https://dspace.espol.edu.ec/handle/123456789/56211,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Representación de estereotipos de género en la serie ecuatoriana: La pareja feliz,https://dspace.espol.edu.ec/handle/123456789/56287,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de corto animado para la concientización de los efectos de la nosofobia durante la pandemia del COVID-19,https://dspace.espol.edu.ec/handle/123456789/56263,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Documental sobre la contaminación marina por plástico desechable en las costas del Ecuador,https://dspace.espol.edu.ec/handle/123456789/53913,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de una campaña social para promover la relación intergeneracional.,https://dspace.espol.edu.ec/handle/123456789/53871,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de cápsula audiovisual con perspectiva sociocultural para difundir la identidad de la Comunidad Sorda de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/56256,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Miniserie musical sobre el desempleo en los jóvenes Guayaquileños,https://dspace.espol.edu.ec/handle/123456789/57746,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Evolución de la mezcla de audio,https://dspace.espol.edu.ec/handle/123456789/21635,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Elaborar una pieza audiovisual que pueda retratar los cambios culturales que están ocurriendo en la comunidad indígena de Simiatug ubicada en la provincia de Bolívar,https://dspace.espol.edu.ec/handle/123456789/53949,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Cortometraje de ficción sobre el suicidio que evidencia un entorno familiar que desconoce cómo enfrentarlo,https://dspace.espol.edu.ec/handle/123456789/60690,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de corto documental sobre las personas con psoriasis en el Ecuador.,https://dspace.espol.edu.ec/handle/123456789/56235,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de material audiovisual sobre el proyecto DIPSIMAR,https://dspace.espol.edu.ec/handle/123456789/57734,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de pieza audiovisual tipo documental para demostrar el talento y las diversas expresiones artísticas que existen en las calles de Guayaquil con potencial internacional.,https://dspace.espol.edu.ec/handle/123456789/53986,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de corto documental sobre la musicoterapia cómo ayuda para el tratamiento de la ansiedad y estrés en la pandemia.,https://dspace.espol.edu.ec/handle/123456789/56243,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de cortometraje de ficción acerca de un adolescente que toma la delincuencia como alternativa de supervivencia,https://dspace.espol.edu.ec/handle/123456789/57747,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Preproducción de serie educativa sobre las tradiciones olvidadas del Ecuador.,https://dspace.espol.edu.ec/handle/123456789/56237,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Programa de Educación Nutricional Inicial para niños con Diabetes Mellitus Tipo 1,https://dspace.espol.edu.ec/handle/123456789/58435,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Sinergia entre cine y construcción de marca. Creación de un  cortometraje de ficción sobre la inseguridad ciudadana para una  empresa de ciberseguridad,https://dspace.espol.edu.ec/handle/123456789/62725,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Transformación del lenguaje musical del pasillo ecuatoriano a través de realismo mágico como técnica narrativa para desarrollar un cortometraje de ficción,https://dspace.espol.edu.ec/handle/123456789/56249,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de un documental sobre murales y galerías urbanas de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/53941,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de corto animado sobre un explorador urbano que visita la Antigua y Abandonada Cárcel Municipal de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/57723,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un corto documental acerca de las Bacterias Patógenas y su relación con la seguridad Alimentaria de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/62722,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de videos informativos sobre el impacto económico del COVID-19 en el Ecuador,https://dspace.espol.edu.ec/handle/123456789/56281,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de documental acerca del incremento de la tasa de suicidios de adolescentes en Guayaquil,https://dspace.espol.edu.ec/handle/123456789/56262,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Aprender sin temer, libro virtual animado acerca de los métodos de cuidado en una pandemia",https://dspace.espol.edu.ec/handle/123456789/56294,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de corto de ficción que aborda la temática del abuso sexual,https://dspace.espol.edu.ec/handle/123456789/57749,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Promoción Audiovisual de diferentes puntos turísticos de Ecuador,https://dspace.espol.edu.ec/handle/123456789/53916,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un documental sobre la relación entre la industria San Carlos y su comunidad,https://dspace.espol.edu.ec/handle/123456789/62724,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Importancia del uso de inteligencia artificial generativa en productores audiovisuales,https://dspace.espol.edu.ec/handle/123456789/58432,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Dirección de arte enfocado al rediseño de relatos en celular “R.E.C”,https://dspace.espol.edu.ec/handle/123456789/24203,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un Documental Histórico del Cantón Colimes,https://dspace.espol.edu.ec/handle/123456789/62719,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Análisis de publicidad audiovisual Post Covid-19, de dos marcas en el mercado ecuatoriano.",https://dspace.espol.edu.ec/handle/123456789/56201,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Quisapincha: Redescubriendo su potencial turístico a través del  audiovisual.,https://dspace.espol.edu.ec/handle/123456789/65786,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un cortometraje de ficción interpreta la forma en que percibe la realidad una persona con Alzheimer,https://dspace.espol.edu.ec/handle/123456789/53956,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Documental ""El secreto de Salinas de Guaranda""",https://dspace.espol.edu.ec/handle/123456789/57737,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Proyecto de implementación de una agencia de publicidad no tradicional en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/10495,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Corto documental sobre el edadismo hacia las personas mayores en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/57721,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de videoarte para redes sociales: Collage digital que visualiza los estigmas del cabello rizado.,https://dspace.espol.edu.ec/handle/123456789/56222,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Fortaleciendo vínculos familiares: Videoarte experimental que interconecta Generaciones,https://dspace.espol.edu.ec/handle/123456789/62718,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Vídeo documental sobre la industria de desarrollo de videojuegos en el Ecuador.,https://dspace.espol.edu.ec/handle/123456789/53878,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un cortometraje de ficción que relata el amor pasajero entre una pareja homosexual para concientizar a la audiencia acerca de la igualdad de género.,https://dspace.espol.edu.ec/handle/123456789/53943,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Dirección de arte del programa 100% Guayaco,https://dspace.espol.edu.ec/handle/123456789/21497,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Fútbol 5 para personas invidentes,https://dspace.espol.edu.ec/handle/123456789/53882,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Cápsulas audiovisuales Voces de Esperanza para la comunidad del ""Centro Alas de Libertad""",https://dspace.espol.edu.ec/handle/123456789/65720,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"La mezcla de audio: descripción, elementos y aplicaciones",https://dspace.espol.edu.ec/handle/123456789/21552,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Control académico de alumnos: manual de diseño,https://dspace.espol.edu.ec/handle/123456789/62268,Programador de Sistemas,"Facultad de Arte, Diseño y Comunicación Audiovisual"
